"AppId","AppDisplayName","AppOwnerOrganizationId","Source"
"b7faa489-a4c8-4b39-bb0c-842c3de2de6a","EASM API","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"d6101214-691f-47d0-8ea3-dca752e62d71","Dataverse Resource Provider","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"58ef1dbd-684c-47d6-8ffc-61ea7a197b95","AzNS EventHub Action","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"c066d759-24ae-40e7-a56f-027002b5d3e4","M365DataAtRestEncryption","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"707aa1ac-be0a-478d-9ce7-0d2765a5c1d6","Funnel and Engagement Data Service","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"579d9c9d-4c83-4efc-8124-7eba65ed3356","Azure Compute","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"4ac7d521-0382-477b-b0f8-7e1d95f85ca2","Azure Analysis Services","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"bd6d9218-235b-4abd-b3be-9ff157dcf36c","MDC Data Sensitivity","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"a4a365df-50f1-4397-bc59-1a1564b8bb9c","Microsoft Remote Desktop","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"8b3391f4-af01-4ee8-b4ea-9871b2499735","O365 Secure Score","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"71234da4-b92f-429d-b8ec-6e62652e50d7","Microsoft Customer Engagement Portal","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"66c23536-2118-49d3-bc66-54730b057680","Skype Core Calling Service","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"c9224372-5534-42cb-a48b-8db4f4a3892e","MS Teams Griffin Assistant","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"75e725bf-66ce-4cea-9b9a-5c4caae57f33","Azure API for DICOM","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"a0be0c72-870e-46f0-9c49-c98333a996f7","AzureDnsFrontendApp","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"3cf6df92-2745-4f6f-bbcf-19b59bcdb62a","Office 365 Client Admin","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"6a0a243c-0886-468a-a4c2-eff52c7445da","Application Insights Configuration Service","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"f1346770-5b25-470b-88bd-d5744ab7952c","Intune Autopilot ConfidentialClient","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"60e6cd67-9c8c-4951-9b3c-23c25a2169af","Managed Disks Resource Provider","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"66244124-575c-4284-92bc-fdd00e669cea","IAMTenantCrawler","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"63ea3c01-7483-456e-8073-d3fed34fbdda","Azure Container Scale Sets - CS2","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"925eb0d0-da50-4604-a19f-bd8de9147958","Groupies Web Service","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"273404b8-7ebc-4360-9f90-b40417f77b53","Microsoft Exact Data Match Service","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"c7bb12bf-0b39-4f7f-9171-f418ff39b76a","Azure Lab Services","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"7d312290-28c8-473c-a0ed-8e53749b6d6d","Microsoft Cognitive Services","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"607e1f95-b519-4bac-8a15-6196f40e8977","StreamToSubstrateRepl","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"510a5356-1745-4855-93a5-113ea589fb26","Microsoft 365 Ticketing","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"8c59ead7-d703-4a27-9e55-c96a0054c8d2","My Profile","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"1996141e-2b07-4491-927a-5a024b335c78","Microsoft Teams UIS","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"63e61dc2-f593-4a6f-92b9-92e4d2c03d4f","Microsoft Intune SCCM Connector","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"2ff814a6-3304-4ab8-85cb-cd0e6f879c1d","AzureDatabricks","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"461e8683-5575-4561-ac7f-899cc907d62a","Azns AAD Webhook","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"5a4a238f-f186-4fff-95bd-d3e70f9e1a08","Privacy Management","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"e18cedde-9458-482f-9dd1-558c597ac42e","Hybrid Connectivity RP","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"ae11f5fb-c627-4eec-b4a0-f7b5969426e5","Liftr Datadog RPaaS","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"a07d3a2b-436e-40ce-9eba-4e5a5664f14c","Enterprise File Sync Service","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"8c8fbf21-0ef3-4f60-81cf-0df811ff5d16","Power Query Online GCC-L5","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"82f45fb0-18b4-4d68-8bed-9e44909e3890","Meeting Migration Service","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"0000001a-0000-0000-c000-000000000000","MicrosoftAzureActiveAuthn","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"9d06afd9-66c9-49a6-b385-ea7509332b0b","O365SBRM Service","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"1c2909a7-6432-4263-a70d-929a3c1f9ee5","Common Data Service License Management","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"0000000b-0000-0000-c000-000000000000","Microsoft Seller Dashboard","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"b6b84568-6c01-4981-a80f-09da9a20bbed","Microsoft Invoicing","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"7f0d9978-eb2a-4974-88bd-f22a3006fe17","Intune DiagnosticService","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"00000007-0000-0ff1-ce00-000000000000","Microsoft Exchange Online Protection","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"981f26a1-7f43-403b-a875-f8b09b8cd720","Azure Multi-Factor Auth Client","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"7e313d81-57dd-4bdd-906e-337963583de3","Intune DeviceDirectory ConfidentialClient","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"ea2f600a-4980-45b7-89bf-d34da487bda1","Microsoft.Azure.DomainRegistration","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"a855a166-fd92-4c76-b60d-a791e0762432","Microsoft Teams VSTS","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"3340b944-b12e-47d0-b46b-35f08ec1d8ee","SPAuthEvent","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"feff8b5b-97f3-4374-a16a-1911ae9e15e9","Cloud Hybrid Search","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"48ac35b8-9aa8-4d74-927d-1f4a14a0b239","Skype and Teams Tenant Admin API","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"f71766dc-90d9-4b7d-bd9d-4499c4331c3f","Azure Blueprints","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"00695ed2-3202-4156-8da1-69f60065e255","Microsoft Visio Data Visualizer","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"3af5adde-460d-4bc1-ada0-fc648af8fefb","ChatMigrationService1P","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"f2c304cf-8e7e-4c3f-8164-16299ad9d272","Azure Management Groups","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"601d4e27-7bb3-4dee-8199-90d47d527e1c","Office Change Management","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"d10de03d-5ba3-497a-90e6-7ff8c9736059","Atlas","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"c5393580-f805-4401-95e8-94b7a6ef2fc2","Office 365 Management APIs","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"8ae6a0b1-a07f-4ec9-927a-afb8d39da81c","Microsoft Device Management EMM API","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"1b489150-9b00-413a-83fd-6ef8f05b6e28","Policy Processor","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"9cdead84-a844-4324-93f2-b2e6bb768d07","Azure Virtual Desktop","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"6872b314-67ab-4a16-98e7-a663b0f772c3","Office365 Shell SS-Server Default","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"93efed00-6552-4119-833a-422b297199f9","Meru19 First Party App","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"c4ce8d07-0c1e-418d-8777-dc2d1e452061","Microsoft Defender for Cloud Azure Discovery","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"f3723d34-6ff5-4ceb-a148-d99dcd2511fc","Bot Framework Dev Portal","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"a85cf173-4192-42f8-81fa-777a763e6e2c","Azure Virtual Desktop Client","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"37182072-3c9c-4f6a-a4b3-b3f91cacffce","AzureSupportCenter","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"18a4ad1e-427c-4cad-8416-ef674e801d32","Intune DeviceActionService","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"3e050dd7-7815-46a0-8263-b73168a42c10","Teams Approvals","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"a57aca87-cbc0-4f3c-8b9e-dc095fdc8978","IAM Supportability","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"c58637bb-e2e1-4312-8a00-04b5ffcd3403","SharePoint Online Client Extensibility","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"6bb8e274-af5d-4df2-98a3-4fd78b4cafd9","Azure Container Instance Service","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"ba23cd2a-306c-48f2-9d62-d3ecd372dfe4","DecomOfficeGraph","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"64f79cb9-9c82-4199-b85b-77e35b7dcbcb","Microsoft Teams Bots","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"c39c9bac-9d1f-4dfb-aa29-27f6365e5cb7","Azure Advisor","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"913c6de4-2a4a-4a61-a9ce-945d2b2ce2e0","Dynamics Lifecycle services","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"44b7b882-eb46-485c-9c78-686f6b67b176","AML Registries","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"192644fe-6aac-4786-8d93-775a056aa1de","MIP Exchange Solutions - SPO","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"475226c6-020e-4fb2-8a90-7a972cbfc1d4","PowerApps Service","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"394866fc-eedb-4f01-8536-3ff84b16be2a","Microsoft People Cards Service","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"ab158d9a-0b5c-4cc3-bb2b-f6646581e4e4","CAP Neptune Prod CM Prod ","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"4392ab71-2ce2-4b0d-8770-b352745c73f5","HPC Cache Resource Provider","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"f5c26e74-f226-4ae8-85f0-b4af0080ac9e","Application Insights API","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"765fe668-04e7-42ba-aec0-2c96f1d8b652","Exchange Office Graph Client for AAD - Noninteractive","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"584a29b4-7876-4445-921e-71e427d4f4b3","Azure Spring Apps Domain-Management Dogfood","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"2793995e-0a7d-40d7-bd35-6968ba142197","My Apps","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"0eda3b13-ddc9-4c25-b7dd-2f6ea073d6b7","Microsoft Flow CDS Integration Service","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"5a543d7c-9c4a-4f90-8cc7-6ae082a5b65b","Azure HDInsight Surrogate Service","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"5861f7fb-5582-4c1a-83c0-fc5ffdb531a6","Azure RBAC Data Plane","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"61c28d8b-814f-4a57-9c7f-8cd0580aead2","Iris Provider EOP Web Service","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"e406a681-f3d4-42a8-90b6-c2b029497af1","Azure Storage","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"123cd850-d9df-40bd-94d5-c9f07b7fa203","Azure OSSRDBMS Database","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"c26550d6-bc82-4484-82ca-ac1c75308ca3","","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"e3583ad2-c781-4224-9b91-ad15a8179ba0","Microsoft.ExtensibleRealUserMonitoring","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"e9c19b55-5325-4cf3-a268-e380bc74c907","Microsoft_EMM_ModernWorkplace","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"dbc36ae1-c097-4df9-8d94-343c3d091a76","Service Encryption","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"7865c1d2-f040-46cc-875f-831a1ef6a28a","Azure HDInsight Cluster API","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"bf26f092-3426-4a99-abfb-97dad74e661a","Azure AD Identity Governance","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"d82073ec-4d7c-4851-9c5d-5d97a911d71d","Kaizala Sync Service","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"5657e26c-cc92-45d9-bc47-9da6cfdb4ed9","Azure OSSRDBMS PostgreSQL Flexible Server AAD Authentication","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"e1335bb1-2aec-4f92-8140-0e6e61ae77e5","CIWebService","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"022907d3-0f1b-48f7-badc-1ba6abab6d66","Azure SQL Database","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"de17788e-c765-4d31-aba4-fb837cfff174","Skype for Business Management Reporting and Analytics - Legacy","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"d9d5c99e-b0b4-4bad-92cc-5a6eb5421985","M365 Lighthouse Service","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"3bc2296e-aa22-4ed2-9e1e-946d05afa6a2","SharePoint Online Web Client Extensibility Isolated","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"61d02d70-ab6c-4569-be48-787ea2cda65d","Dynamics 365 Analytics","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"94c63fef-13a3-47bc-8074-75af8c65887a","Office Delve","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"9f6c88b7-0272-4581-a75a-ec0340824ed1","PTSS","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"c4288165-6698-45ba-98a5-48ea7791fed3","Azure Service Connector Resource Provider","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"c44b4083-3bb0-49c1-b47d-974e53cbdf3c","Azure Portal","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"120d688d-1518-4cf7-bd38-182f158850b6","Azure Time Series Insights","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"328fd23b-de6e-462c-9433-e207470a5727","NFV Resource Provider","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"c2ada927-a9e2-4564-aae2-70775a2fa0af","OCaaS Client Interaction Service","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"a0f92522-89de-4c5e-9a75-0044ccf66efd","ClusterConfigToArcZone","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"00000001-0000-0000-c000-000000000000","Azure ESTS Service","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"5b20c633-9a48-4a5f-95f6-dae91879051f","Azure Information Protection","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"bb2a2e3a-c5e7-4f0a-88e0-8e01fd3fc1f4","CPIM Service","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"3cf798a6-b0c5-4d5c-9645-b5273d471fc5","teamsupgradeorchestrator-app","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"ea890292-c8c8-4433-b5ea-b09d0668e1a6","Azure Credential Configuration Endpoint Service","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"15689b28-1333-4213-bb64-38407dde8a5e","Microsoft Azure","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"2e458d69-0892-4655-b713-4f7b182315dd","Microsoft.BareBoneClusterService","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"557c67cf-c916-4293-8373-d584996f60ae","Configuration Manager Microservice","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"e4ab13ed-33cb-41b4-9140-6e264582cf85","Azure SQL Database Backup To Azure Backup Vault","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"cbfda01c-c883-45aa-aedc-e7a484615620","Microsoft Windows AutoPilot Service API","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"aa9ecb1e-fd53-4aaa-a8fe-7a54de2c1334","Office 365 Configure","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"f25a7567-8ec5-4582-8a65-bfd66b0530cc","ReportReplica","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"8d3a7d3c-c034-4f19-a2ef-8412952a9671","Microsoft Office Licensing Service","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"12743ff8-d3de-49d0-a4ce-6c91a4245ea0","Metrics Monitor API","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"481115cb-6d15-4cc0-8caf-f2fee7bfbd2b","IC3 Modern Effective Config Worker","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"36e2398c-9dd3-4f29-9a72-d9f2cfc47ad9","CosmosDB Dedicated Instance","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"88884730-8181-4d82-9ce2-7d5a7cc7b81e","SharePoint Notification Service","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"184909ca-69f1-4368-a6a7-c558ee6eb0bd","Marketplace Caps API","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"60ca1954-583c-4d1f-86de-39d835f3e452","Radius Aad Syncer","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"a25dbca8-4e60-48e5-80a2-0664fdb5c9b6","Microsoft.MileIQ","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"00f82732-f451-4a01-918c-0e9896e784f9","Skype for Business Application Configuration Service","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"c6871074-3ded-4935-a5dc-b8f8d91d7d06","ISV Portal","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"3af5a1e8-2459-45cb-8683-bcd6cccbcc13","Azure Smart Alerts","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"bb8f18b0-9c38-48c9-a847-e1ef3af0602d","Microsoft.Azure.ActiveDirectoryIUX","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"02e3ae74-c151-4bda-b8f0-55fbf341de08","Application Registration Portal","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"d5097d05-956f-4ae2-b6a2-eff25f5689b3","Windows Update for Business Cloud Extensions PowerShell","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"69cc3193-b6c4-4172-98e5-ed0f38ab3ff8","Windows 365 Ibiza Extension","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"fd225045-a727-45dc-8caa-77c8eb1b9521","Azure Help Resource Provider","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"ddc728e9-153d-4032-ab80-80e57af7a56f","Azure Monitor for VMs","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"31ba6d5c-2e14-40fb-bbcb-27dc8a1bfaf5","TeamsLinkedInLiveApp","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"cb1bda4c-1213-4e8b-911a-0a8c83c5d3b7","o365.servicecommunications.microsoft.com","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"19947cfd-0303-466c-ac3c-fcc19a7a1570","Azure DNS","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"dee7ba80-6a55-4f3b-a86c-746a9231ae49","Microsoft AppPlat EMA","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"76c7f279-7959-468f-8943-3954880e0d8c","Azure SQL Managed Instance to Microsoft.Network","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"39aaf054-81a5-48c7-a4f8-0293012095b9","IC3 Gateway","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"ca7f3f0b-7d91-482c-8e09-c5d840d0eac5","Log Analytics API","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"8bea2130-23a1-4c09-acfb-637a9fb7c157","M365 Pillar Diagnostics Service API","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"99045fe1-7639-4a75-9d4a-577b6ca3810f","Azure Active Directory Authentication Extensions","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"9b06ebd4-9068-486b-bdd2-dac26b8a5a7a","Microsoft.DynamicsMarketing","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"6da466b6-1d13-4a2c-97bd-51a99e8d4d74","Exchange Office Graph Client for AAD - Interactive","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"c9475445-9789-4fef-9ec5-cde4a9bcd446","Messaging Bot API Application for GCC","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"607ece82-f922-494f-88b8-30effaf12214","Azure Machine Learning Singularity","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"9bb724a5-4639-438c-969b-e184b2b1e264","KaizalaActionsPlatform","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"166f1b03-5b19-416f-a94b-1d7aa2d247dc","Office Hive","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"562db366-1b96-45d2-aa4a-f2148cef2240","Diagnostic Services Trusted Storage Access","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"27b24f1f-688b-4661-9594-0fdfde972edc","Skype Business Voice Directory","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"0517ffae-825d-4aff-999e-3f2336b8a20a","M365 App Management Service","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"6a8b4b39-c021-437c-b060-5a14a3fd65f3","Verifiable Credentials Service Admin","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"3db474b9-6a0c-4840-96ac-1fceb342124f","Verifiable Credentials Service Request","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"f448d7e5-e313-4f90-a3eb-5dbb3277e4b3","Media Recording for Dynamics 365 Sales","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"163b648b-025e-455b-9937-a7f39a65d171","SSO Extension Intune","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"50e95039-b200-4007-bc97-8d5790743a63","Azure Virtual Desktop ARM Provider","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"28ec9756-deaf-48b2-84d5-a623b99af263","Office Personal Assistant at Work Service","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"dae89220-69ba-4957-a77a-47b78695e883","Universal Print Native Client","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"00000012-0000-0000-c000-000000000000","Microsoft Rights Management Services","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"08e18876-6177-487e-b8b5-cf950c1e598c","SharePoint Online Web Client Extensibility","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"d9ce8cfa-8bd8-4ff1-b39b-5e5dd5742935","Omnichannel for CS CRM ClientApp Primary","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"880da380-985e-4198-81b9-e05b1cc53158","Azure Cognitive Search","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"7b7531ad-5926-4f2d-8a1d-38495ad33e17","Azure Advanced Threat Protection","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"6d32b7f8-782e-43e0-ac47-aaad9f4eb839","Permission Service O365","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"3caf7e80-c1dc-4cbc-811c-d281c9d5e45c","Microsoft.NotificationHubs","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"2b61b865-d0bd-4c60-9efa-6fa934eefaac","TrustedPublishersProxyService","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"d4ebce55-015a-49b5-a083-c84d1797ae8c","Microsoft Intune Enrollment","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"4660504c-45b3-4674-a709-71951a6b0763","Microsoft Invitation Acceptance Portal","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"e6650347-047f-4e51-9386-839384472ea5","Bot Service Resource Provider","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"ab27a73e-a3ba-4e43-8360-8bcc717114d8","Microsoft.OfficeModernCalendar","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"37ccb541-667a-4428-947a-f5dda698fa3c","MARS","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"a99783bc-5466-4cef-82eb-ebf285d77131","Common Job Provider","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"fa3d9a0c-3fb0-42cc-9193-47c7ecd2edbd","Microsoft Partner Center","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"fb9de05a-fecc-4642-b3ca-66b9d4434d4d","Azure Machine Learning Authorization App 1","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"9d777fa9-b417-43b8-8991-12f8ee2161d2","Liftr Elastic RPaaS","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"6b11041d-54a2-4c4f-96a2-6053efe46d8b","HoloLens Camera Roll Upload","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"8602e328-9b72-4f2d-a4ae-1387d013a2b3","Azure API Management","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"00000009-0000-0000-c000-000000000000","Power BI Service","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
"2b479c68-8d9b-4e27-9d85-5d74803de734","Virtual Visits App","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Graph"
